transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status
JO-2504-8024-53851,Y Mall,Y Mall Tla'a Al-Ali,12/01/2025 13:11,0.24,3.27,Sale,Completed
JO-2504-5675-10152,C Mall,C Mall Irbid,12/01/2025 13:03,0.77,10.36,Sale,Completed
JO-2504-7445-81559,C Mall,C Mall Irbid,12/01/2025 12:48,0.28,3.8,Sale,Completed
JO-2504-7239-74395,C Mall,C Mall Irbid,12/01/2025 12:28,0.49,6.63,Sale,Completed
JO-2504-7857-15241,C Mall,C Mall Amman,12/01/2025 12:27,0.24,3.27,Sale,Completed
JO-2504-8405-53394,Z Mall,Z Mall Al Jubeiha,12/01/2025 11:43,0.24,3.27,Sale,Completed
JO-2504-3718-38724,Y Mall,Y Mall Dabouq,12/01/2025 11:31,0.66,8.96,Sale,Completed
JO-2504-8127-75979,Z Mall,Z Mall Al Jubeiha,12/01/2025 11:26,0.75,10.01,Sale,Completed
JO-2504-7513-77889,Y Mall,Y Mall Tla'a Al-Ali,12/01/2025 11:16,1.46,19.75,Sale,Completed
JO-2504-2202-41210,C Mall,C Mall Aqaba,12/01/2025 11:13,0.66,8.96,Sale,Completed
JO-2504-6215-32650,Z Mall,Z Mall Al Jubeiha,12/01/2025 10:22,0.66,8.96,Sale,Completed
JO-2504-1926-65230,Z Mall,Z Mall Al Jubeiha,12/01/2025 10:04,0.82,11.06,Sale,Completed
JO-2504-7298-91626,Y Mall,Y Mall Dabouq,12/01/2025 10:04,0.66,8.96,Sale,Completed
JO-2504-5209-98804,Z Mall,Z Mall Al Bayader,12/01/2025 9:52,0.44,5.97,Sale,Completed
JO-2504-8770-42515,Y Mall,Y Mall Dabouq,12/01/2025 9:42,0.66,8.96,Sale,Completed
